username,rating,comment,time
gulo_23,5,"Fitur Terbaik:mantul
Sepadan dengan Harga:pas lah dengan harga

Puas banget belanjaan disini",2022-09-22 06:18:47
sfl.halim,5,"Sepadan dengan Harga:murah aja
Fitur Terbaik:sesuai

Good luck for all 
Terima kasih",2023-12-12 10:18:38
diantakkunjungpadam,5,"Alhamdulillah sudah sampai pengiriman cepat packing aman, barang lengkap harga murah, semoga sesuai deskripsi manfaat nya",2024-01-06 03:43:55
d*****3,4,"Lumayan bagus dengan harga segitu, yang penting murah tapi barang tidak murahan, mudah - mudahan barangnya awet, tidak cepat putus seperti produk yang saya beli sebelum-sebelumnya",2022-09-19 00:32:30
a*****1,5,"Fitur Terbaik:Strap peganti
Sepadan dengan Harga:Worth it

Barang diterima dengan ke adaan sangat baik kak, walaupun saya salah Order tapi tetep di kirimkan warna sesuai pilihan saya 😍
TYSM 🙏",2022-11-27 06:35:37
musyaffaafiful31,5,"Fitur Terbaik:Mantapp
Sepadan dengan Harga:sangat cocok

seller satset gapake lamaa, produk murah tp gamurahan",2024-04-17 07:01:04
yulianuraeni10,5,"Fitur Terbaik:strap
Sepadan dengan Harga:worth it

Worth it bgt, dengan harga segitu dpt strap bagus",2023-09-20 14:00:43
g*****o,5,"Sepadan dengan Harga:sangat sepadan
Fitur Terbaik:ok banget

secara material agak lbh keras dr yg asli.tapi rasanya jadi lbh kokoh dan mantep dipakenya..belinya dibawah goceng.tp krn ongkir jd ya sm aja belasan ribu juga.tapi worth it bgt.thx seller dan jasa pengiriman yg istiqomah ⭐️⭐️⭐️⭐️⭐️",2023-07-26 16:07:51
f*****8,5,"Fitur Terbaik:baik
Sepadan dengan Harga:iya

Paket lengkap sesuai dengan pesanan, warna dan jenisnya juga sesuai. Packing baik. Pas dipakai dengan jamnya. Makasih ya seller",2023-12-15 06:10:36
gumay.aditya,5,"Fitur Terbaik:strapnya nyaman d
Sepadan dengan Harga:murah sekali

Strapnya nyaman dipake cuman kurang panjang aj",2022-09-12 14:56:10
assetiawan_,5,"Warna:sesuai
Ukuran:sesuai
Kualitas Bahan:oke

Sudah datang sesuai pesanan dan dalam kondisi yang baik, harga terjangkau, packing aman, terima kasih",2024-11-16 01:26:08
y*****v,5,"Fitur Terbaik:pas dengan mi band 6
Sepadan dengan Harga:sepadan

Tidak selentur original bawaan mi band...tapi presisi saat dipasang",2023-09-14 13:31:51
a*****r,5,"Fitur Terbaik:bagus
Sepadan dengan Harga:bagus

Barang sudah sampai dan sesuai deskripsi, barang bagus, murmer ini",2023-07-05 05:26:49
jofia3598138641,5,"Warna:Sesuai pesanan

Pengiriman cepat, packaging baik, barang aman. Belum dipasang ke mi-band 5, semoga cocok. Terima kasih Seller & Shopee",2024-12-03 13:33:23
gabriellagoretty,5,"Warna:hitam & putih
Ukuran:pas
Kualitas Bahan:tebal, silicone

Sesuai deskripsi, bagus gaada cacat, terima kasih!",2024-07-31 11:42:19
mkfoodsindo,5,"Warna:sesuai gambar
Ukuran:sesuai
Kualitas Bahan:baik

Produk sesuai gambar & deskripsi. Pengiriman cepat & aman. Recomended seller",2024-11-16 07:35:54
atcollection056,5,"Mantap pengiriman cepet dan warnanya bagus sih, yang kurang cuma 1. Bagian kancingnya kecil banget jadi suka molos dan agak ringkih, tapi untung bisa di copot dan ganti pakai kancing yang orinya",2022-04-14 06:06:22
e*****e,4,"Sepadan dengan Harga:pas dengan harga

pas dengan harganya murah kualitasnya jadi begini miring 😂gak lempeng, untung yg navy nya lempeng gak kecewa bgt",2023-06-16 04:28:37
milakhamilatusolihah,5,"Sepadan dengan Harga:sepDan
Fitur Terbaik:baik

Alhamdulillah barang sudah sampai dengan aman, rekomended banget nii buat aksesoris sehari hari",2024-03-23 02:40:07
e*****o,5,"Produk bagus & sesuai pesanan, pengiriman juga lumayan cepat. Thanks seller",2022-08-25 05:10:53
s*****x,5,"Fitur Terbaik:ok
Sepadan dengan Harga:ok

Ini Lumayan sih tapi belum dipakai semoga awet",2023-02-04 08:08:57
c*****o,3,"Sepadan dengan Harga:Cukup baik
Fitur Terbaik:Kurang

Kurang ngepas sama bentukan smartwatchnya jadi suka lepas karena ga ngunci dengan bentukan smartwatchnya",2023-10-25 12:59:04
ijwb3zfcpt,5,"Warna:menarik
Ukuran:sesuai
Kualitas Bahan:cukup bagus

Sesuai pesanan, pengiriman cukup cepat, murah",2024-10-05 10:11:30
y*****d,5,"Fitur Terbaik:biasa
Sepadan dengan Harga:ok

Barang sesuai pesanan dan sampai dengan aman, okay 👍",2023-01-26 13:44:48
djasteen,5,"Fitur Terbaik:ya pas di tangan
Sepadan dengan Harga:sepadan dengan harga karena mantap

Keren boss semoga awet tahan lama serta mulia panjang umurnya",2023-10-21 09:45:03
a*****i,5,"Bagus, bahan lumayan lentur dan cocok buat jam nya harganya jga lumayan murah jd bsa beli bnyk buat gonta ganti warna",2022-05-30 21:37:33
f*****4,5,"Sepadan dengan Harga:Iya
Fitur Terbaik:Bener

Barangnya bagus, sesuai gambar 👍🏻",2023-10-12 01:45:44
n*****o,5,"Barang bagus, harga murah, pengiriman cepat tp terkendala di ekspedisinya. Next nyoba order lagi.",2022-02-28 13:55:49
t*****a,5,"Pesanan sesuai semua, pengemasan oke, pengiriman cepat. Pokoknya mantap. Makasih..",2022-09-24 04:26:08
arziie,5,"Fitur Terbaik:kualitas bgs

Kualitas bgs memusakan dan harga nya murah terbaik",2023-03-13 03:25:14
i*****y,5,"Fitur Terbaik:Bagus
Sepadan dengan Harga:bagus

Produk bagus barang original tidak mengecewakan, pengiriman cepat, serta seller juga ramah.
Rekomen banget belanja disini, semoga makin sukses.",2024-02-02 10:28:44
abdulrozak078,5,"Sepadan dengan Harga:yaa
Fitur Terbaik:yes

Makasih gan saya salah baca kiraiin jam eh ternyata talinya...aduh salah aing euy iyemah.makasih penjulanya smg berkah dan mudah rizkinya",2023-04-08 14:37:13
erwinabdurachim,5,"Sepadan dengan Harga:Sangat worth iy
Fitur Terbaik:velcronya kuat

Harga murah tapi ga murahan!!!",2023-04-11 04:24:11
l*****a,5,"Sepadan dengan Harga:iya

warna coklatnya bagusss. yg navy standar warna navy sih",2023-09-24 04:38:26
m25668,5,"Warna:warna bagus
Ukuran:pas
Kualitas Bahan:lumayan

Barang sesuai harga dan pengiriman cepat",2024-07-23 21:48:21
p*****f,5,"Sepadan dengan Harga:murah meriah

Ternyata sama aja kayak strap original, bagi yg masih ragu beli ini aja daripada original🔥",2024-04-29 11:56:07
overflow.giftery,5,"Sepadan dengan Harga:iya
Fitur Terbaik:bagus

Produk oke, sesuai deskripsi, packing rapi, cepet juga pengemasannya. Terimakasih kak",2023-06-26 10:37:40
m*****7,5,"Warna:Bagus
Ukuran:agak ramping tapi bagus juga
Kualitas Bahan:bagus

Terima kasih barang sudah diterima dengan baik, produk sesuai deskripsi dan gambar. Sukses selalu ya Kak",2024-12-14 15:58:12
n*****a,5,"Sepadan dengan Harga:ya
Fitur Terbaik:ok

Wrn ok sesuai foto, bahan ok, harga murah, pengiriman cepat",2024-01-07 08:08:36
a*****e,5,"Sepadan dengan Harga:kualitas bagus dan sesuai harga
Fitur Terbaik:lentur dan nyaman

Barang bagus hanya pengerimannya lama",2024-08-17 08:10:09
rahmadhanidelfia,5,"Fitur Terbaik:baguuus
Sepadan dengan Harga:cucok

Strapnya bagus ga ada yg cacat, puas Thank you seller",2022-09-05 08:40:33
a*****y,5,"Sepadan dengan Harga:Karet lumayan tebal
Fitur Terbaik:Worth the price

Lumayan banget dengan harga segini, buat ganti2 strap",2024-01-23 11:17:32
ecamey0204,5,"Sepadan dengan Harga:👍🏻
Fitur Terbaik:👍🏻

inii bagus bangett pliss gumush gumushhh, realpict bangett🥺🥰 makasiii banyakkk🤍",2023-03-03 11:02:06
a*****e,5,"Fitur Terbaik:lumayan bagus
Sepadan dengan Harga:harga terjangkau

Real pict, harga terjangkau, terimakasih gan🙏",2022-08-12 08:17:13
ichalone_kururu,5,"Warna:Warna Sesuai Deskripsi dan Foto
Ukuran:Ukuran Produk Pas
Kualitas Bahan:Tebal dan Bagus",2024-10-01 08:13:57
c*****t,5,"Sepadan dengan Harga:yes
Fitur Terbaik:Oke

Harga murah. Affordable. Sesuai sm harga. Lumayan buat gonta ganti hehe",2022-08-01 11:33:21
a*****6,4,"Warna:sesuai dan cocok
Ukuran:ukuran pas dengan jamnya mi band 5
Kualitas Bahan:oke, tidak terlalu tebal

Cocok untuk mi band 5",2024-08-16 01:29:40
yulfritasitinjakqc,5,"Fitur Terbaik:bagus
Sepadan dengan Harga:standart

Bagus pengiriman standart good job selle next order lagi",2022-09-06 09:47:47
adityagaming26,5,"Sepadan dengan Harga:Yoi
Fitur Terbaik:murah

Makin kesini makin murah heran gw kenapa bisa cuma segini moga awet",2023-07-11 11:48:30
moslova,5,Walaupun harganya murah tp kualitasnya bagus. Emang agak kaku dikit tp pasti lama2 bakal lentur juga.,2022-11-07 03:06:57
deanwiratama,5,"Warna:bagus sesuai harga
Ukuran:fitting oke, pas
Kualitas Bahan:nyaman ditangan dan mulus

Recommended 👍",2024-11-09 10:05:59
k*****i,5,"Warna:sesuai warna
Ukuran:cocok di mi band 3
Kualitas Bahan:karet nyaman

Alhamdulillah cocok dan warnanya cerah",2024-12-11 06:46:33
fdj.indra,5,"Sepadan dengan Harga:sepadan
Fitur Terbaik:sesuai bahan dan warna

Barang mendarat dengan selamat
Tengkyu seller
Tengkyu shopee

Next lah pesen deui",2023-06-18 16:04:05
a*****h,5,"Warna:sesuai pesanan
Ukuran:sesuai
Kualitas Bahan:oke banget

Kualitas produknya bgs bngt, udah pake beberapa warna dan suka bngt",2024-09-18 03:47:57
vionabrilian,5,alhamdulillah paketnya sudah sampai! sesuai banget di gambar sama aslinya hehe pengirimannya juga cepet banget. semoga awet strap jamnya hihi,2022-01-26 09:16:53
a*****1,5,"Fitur Terbaik:Ga beda jauh sama yang Ori
Sepadan dengan Harga:Sepadan

Sangat Rekomend bgt sih klau yg punya Mi Band 5 buat ganti strap ataupun cadangan, lumayan murah dgn hrga yg di tawarkan dgn kualitas lumayan baik.",2022-07-19 10:38:44
h*****w,5,"Seller ramah, prodyk dan warna sesuai. Packing standar. Pengiriman standar. Lumayan. Harga mutah tp kualitas OK. Smg awet.",2021-11-10 09:16:54
re_pramudya,5,"penjual selalu bls chat, mantab.. bahan ok, lentur dan nyaman dengan harga yg terjangkau.. semoga varian warna pastelnya bertambah jdi bisa buat ganti2 hehe",2022-01-20 09:01:29
suhwanhermawan,5,Barang sudah samapai terimakasih sesuai oderan semoga brg nya awet di pakenya terimakasih🙏🏼,2022-04-24 07:08:30
d*****a,5,"Sepadan dengan Harga:sepada
Fitur Terbaik:oke

Produk original, kualitas sangat baik harga sangat baik, kecepatan pengiriman sangat baik, respon penjual sangat baik",2023-07-03 23:23:24
asriraditya,4,"Fitur Terbaik:baik
Sepadan dengan Harga:lumayan

Untuk warna oranye sanggat memuaskan. Rekomendasi warna ini",2024-03-11 04:03:07
g*****a,5,Gabisa pakenya aku tuh huaa btw pengemasan dan pengiriman cepat thanks seller,2022-05-17 23:25:06
rudypmj,5,"mantull deh sesuai keigninan warna yg dateng nya, next order model lain, makasih seller and shopee🙏🏼🙏🏼🙏🏼",2022-02-19 07:19:24
nadila3008,5,"Sepadan dengan Harga:bagus kok,murah pula
Fitur Terbaik:bahannya elastis

Sangat worht it untuk harga segituuu. Sangattt muraahhh",2024-01-10 14:12:56
teguhzul59,5,"Sepadan dengan Harga:yes sepadan
Fitur Terbaik:okeee

Produk sesuai gambar, real dan amanah, terima kasih seller,",2023-07-25 02:45:20
supendipay,5,"Fitur Terbaik:Bahan Kaku
Sepadan dengan Harga:Ya

💯Beritahu

💯Pengguna

💯Lain,

💯Mengapa

💯Anda

💯Menyukai

💯Produk

💯Ini:


❤️Kualitas Produk Sangat Baik

😍Produk Original

❤️Harga Produk Sangat Baik


😍Kecepatan Pengiriman Sangat Baik

❤️Respon Penjual Sangat Baik.",2023-10-23 07:47:08
m*****i,5,"Sepadan dengan Harga:sangat sepadan
Fitur Terbaik:bagus

Sudah pembelian yang kesekian kalinya, tidak pernah kecewa. Terimakasih banyak",2023-01-06 10:54:22
yosafat.ksatria,5,"Sepadan dengan Harga:super sepadan
Fitur Terbaik:cocok untuk mo band 3

bahannya bagus banget ga keras dan lentur, ini mantep bangett.. next bakal repeat order",2023-03-27 08:22:12
ahmaddaerobi24,5,"Fitur Terbaik:ok
Sepadan dengan Harga:oke

Mantap produk nya bahan alus sip semoga awet dan bermanfaat",2022-10-16 00:44:40
480614violetha,5,"Fitur Terbaik:oke
Sepadan dengan Harga:murah

Barang sudah diterima dengan baik dan pengemasan barang aman pengiriman barang cepat sampainya bahan oke terima kasih",2022-07-11 08:53:09
farhanazulfah,5,"Warna:bagus di pakai di warna kulit apa aja
Ukuran:sesuai
Kualitas Bahan:lentur",2024-10-25 11:25:49
s*****8,5,"Fitur Terbaik:Bagus
Sepadan dengan Harga:Baguss

Barangnya baguss pengirimannyaa juga cepatt",2022-08-08 08:10:05
airinardini96,5,pengiriman cepet kurir juga ramah barang aman sampai tujuan tidak ada cacat sedikitpun rekomen seller 👍,2022-05-24 15:10:03
joealden,5,"Fast respon penjual, pengiriman lumayan cepat, packing rapih, barang sesuai pesanan, rekomended",2022-05-19 13:51:42
joshushushushushushu,5,"BAGUS BANGET BUAT HARGA SEGITU, bahannya lentur terus lumayan buat ganti strap nya",2022-01-12 04:07:47
alrazisena1403,5,"Fitur Terbaik:Bagus
Sepadan dengan Harga:cocok

kualitas produk bagus sekali, tidak membuat tangan gatal",2022-06-16 03:04:46
arifinalif1979,5,"Fitur Terbaik:strap datang langsung dipasang, cocok, plek di miband 4 nya ayang bebeb, hehe",2022-10-12 03:37:57
ichairunissa,5,"Udah beberapa kali beli disini, selain lengkap seriesnya, warnanya, lengkap juga modelnya👍🏼 kualitas ya oke",2024-11-30 17:16:19
aguswahyudipratamaputra,5,"Fitur Terbaik:pas
Sepadan dengan Harga:murah bet

Saya punya mi band 4, alhamdulilah cocok..thx seller, thx shoope.. Sukses selalu",2022-07-13 06:18:38
i*****e,5,"Sepadan dengan Harga:ya
Fitur Terbaik:nothing..

The strap is affordable but doesn't look cheap. 
Loved it... 
Looking forward to buying some more colors.",2023-01-12 13:04:31
furo_renti,5,"Sepadan dengan Harga:baguss, termurah di banding yg lain
Fitur Terbaik:warnanya jg lengkap hampir semua ada, cm yg maroon warnanya lbh ke arah ungu klo menurut aku",2023-06-26 01:38:49
ridhowiryawan,5,"Sepadan dengan Harga:cukup sesuai
Fitur Terbaik:langsung diproses

Belanja untuk kedua kalinya, sesuai deskripsi cukup puas, terimakasih",2023-10-27 11:06:07
rafika.aurora,5,"Fitur Terbaik:strip kain
Sepadan dengan Harga:20rban

Pesanan sesuai, pengiriman cepat, packing rapi...",2023-01-20 03:53:25
luthfirian98,5,"Fitur Terbaik:cocok
Sepadan dengan Harga:sesuai dengan harga

Pesanan sesuai pesanan, warna sesuai, semoga awet.",2022-07-22 13:19:45
della_nasution,5,"Trimakasih,,baru kasih nilai sekarang.. Semua pesanan diterima dengan baik dan sesuai dengan pilihan.. Bahan balus dan motiv² lucu dan bagus..Trimakaksih",2021-12-03 14:12:53
ali.andri,5,"Fitur Terbaik:pas dgn mi band 4
Sepadan dengan Harga:lebih murah dri toko sebelah

+Pengiriman cepat
+Bahanya padat kerasa mantap👍",2024-01-29 08:26:49
sendibn,5,"Warna:Warna sesuai
Ukuran:Cocok
Kualitas Bahan:Tebal

Barang lengkap sesuai dengan pesanan pengiriman cepat",2024-11-25 06:32:07
_dd_31w4q1,5,Kerensih diharga segitu udah dapat starp sekeren ini. Nggak nyesel sih aku beli.,2022-04-15 09:22:49
a3.tuppy,5,"Fitur Terbaik:Bagus
Sepadan dengan Harga:Murah Berkualitas

Barang sesuai pesanan dan deskripsi, Fast Tracking, Good Packing, Fast Response, And Good Seller.",2022-12-19 13:08:34
r*****a,5,"Sampainya cepet banget. Barang sesuai deskripsi dan foto, sudah repeat order nih. Makasih seller",2022-10-03 02:07:08
alsongo,5,"Sip
Pesanan sudah nyampe dari kemarin dan ketetima dengan baik dalam pendaratan yg cukup sempurna lewat pengiriman lumayan cepat
Terimakadih",2023-08-22 00:10:21
r*****n,5,"Fitur Terbaik:Sesuai dengan deskripsi
Sepadan dengan Harga:Ya

Produk sesuai keterangan.
Packaging cukup baik.
So far produk berfungsi dengan baik.
Thanks seller.",2022-12-25 19:27:35
d*****o,5,"Sepadan dengan Harga:sepadan
Fitur Terbaik:bahan lentur

Bagus, harga sangat murah, warna bagus, bahan lentur, pemasangan cukup mudah. Pengiriman cepat, terima kasih seller...",2023-04-02 04:02:56
a*****a,5,"Barang sesuai pesanan. Pembelian kedua ini. Memang tidak sekuat yang original. Tapi dengan harga yang sangat murah, sudah sangat sepadan. Malah bisa nyetok beberapa varian.",2024-01-23 22:41:00
setiyawanhendra175,5,"Fitur Terbaik:jaret
Sepadan dengan Harga:lier

Alhamdulillah telah mendarat tali pengganti. Gagal fokus. Tali nya doank. 🤦",2023-12-09 04:39:16
e*****o,5,"Sepadan dengan Harga:Mi watch
Fitur Terbaik:Lentur

Kuat, ukuran pas.warna merah lebih ke arah orange. Yang warna lainnya OK",2023-09-17 16:31:54
jurangshop.id,5,"Karet jamnya bagus pengiriman juga CPT.trmksh seller 
Next order lg",2022-07-16 09:02:53
faizanfarras,5,"Warna:sesuai
Ukuran:pas dan sesuai
Kualitas Bahan:bagus dari silikon dan awet

Bagus dan semoga tahan lama",2024-11-09 13:00:25
jansah81,5,"Barangnya bagus, pas n cepat sampainya. Mantap lah gan. Makasih ya",2022-05-16 11:46:27
tiang_sahe,5,"Warna:bagus
Ukuran:pas dan sesuai kebutuhan.
Kualitas Bahan:kerennn.. dan murah

Semoga awet sampai kakek nenek 🤣🤣🤣🤣🤣",2024-07-09 14:49:43
f*****i,5,"Sepadan dengan Harga:Murah banget
Fitur Terbaik:kualitas bagus

Pesanan sesuai, bahannya bagus mirip ori",2023-07-06 04:12:50
agustinus28,5,"Warna:oke
Ukuran:oke
Kualitas Bahan:oke

Barang sesuai dan pengiriman lebih cepat",2024-09-13 15:35:01
w*****a,5,"Warna:Itu adalah warna yang saya pikirkan
Ukuran:pas dan sesuai
Kualitas Bahan:Harga produk ini memang murah, tapi menurut saya kualitasnya lebih baik dari harganya.",2024-09-17 02:00:57
m*****n,4,"Sepadan dengan Harga:ya

Lumayan sih untuk harga yang murah bgt ini worth it semoga aja awet",2023-02-16 22:17:15
titinmindari,5,"Sepadan dengan Harga:Ok
Fitur Terbaik:Good

Buat ganti2 bagus pas lagi dpt harga murce’… Makasiih seller",2024-03-31 05:34:39
t*****n,1,"Ini pesenan double, krn pesenan pertama baru nyampe 2 minggu (awalnya diklaim hilang) dan terlanjur pesen lagi. Utk produk, agak miring talinya, jd tidak presisi, krn barang murah.

Saran: bungkus paketnya jgn terlalu kecil, gampang hilang ketika pengiriman. Dan penjual sebaiknya kooperatif",2022-02-14 03:20:37
f*****8,5,"Warna:sesuai pemesanan.
Ukuran:pas
Kualitas Bahan:lumayan utk harga yg sangat terjangkau",2024-11-28 05:13:49
f*****3,5,"Sepadan dengan Harga:ok
Fitur Terbaik:ok

Alhamdullilah barangnya sudah sampai dengan selamat, kwalitasnya juga ok, pengirimannya juga cepat, sukses terus untuk penjualannya terimakasih..........",2024-02-04 12:38:44
z*****h,4,"Warna:Hitam
Ukuran:Sesuai
Kualitas Bahan:Biasa

Bahannya sedikit kaki, sesuai dengan harganya",2024-09-15 05:00:34
ridho10709,1,Toko. Ya tidak amanah bgt pesen nya 3pcs yg datang cuma satu terlalu anda.....!!!!,2022-10-25 16:08:41
deanandepriyani,3,"Fitur Terbaik:barangnya sesuai

untuk harga terjangkau bgt kualitas juga baik, pengirimannya juga cepet, warnanya juga sesuai dengan digambar, semoga bisa awet ya dan bisa repurchase lagi",2023-05-31 06:39:54
eenenchan,5,"Untuk kualitas lumayan dengan sesuai harga segitu .okelah
Untuk pengiriman barang cepat
Barang sampai tujuan dengan aman
Sip deh",2024-08-01 16:11:44
h*****5,5,"Warna:Hitam dan navy
Ukuran:Pas dan sesuai
Kualitas Bahan:Tebal tahan lama dan kuat

Mantabbbbb",2024-08-31 00:38:38
ifajm_store105,4,"Sepadan dengan Harga:cocok bagt sama harga nya
Fitur Terbaik:baik

Keren harus beli lagi ini tercandu-candu. Keren .",2022-11-30 22:57:55
h*****p,5,"Bagus. Sudah pernah beli ditoko ini sblmnya dan saat ini harga strap nya lbh murah tp kualitas masih sama sih ga kaku2 banget ga lentur banget. Semoga awet krn dipakai tiap hari.
Makasih",2023-03-07 20:08:37
m*****7,5,"Warna:Bagus sesuai pesanan
Ukuran:Pas
Kualitas Bahan:cukup bagus

Trims ya Kak barang sudah diterima dengan baik sesuai pesanan. Sukses selalu ya.",2024-09-15 12:59:48
winklerstore,5,"Sepadan dengan Harga:SANGAT MANTAP

Mantap. Cma lama sampe aja, mngkn krena gratis ongkir. 😅
Gk ad yg nrima paket, kurir nya asal lempar, pas masuk mobil, untng yg kelindas cuma plastiknya. Klo casenya trpksa CO lagi 🤣",2023-07-17 20:39:33
rizky3993,5,"Warna:black
Ukuran:pas dan sesuai
Kualitas Bahan:oke

Aselinya dikirim ga pake plastik lagi ya. Ini aku plastikin bekas yang lama. Harganya emg murah sih.",2024-06-27 00:21:54
husnialhanan_,5,"Fitur Terbaik:mantab
Sepadan dengan Harga:yes

barang sesuai pesanan sesuai deskripsi sesuai gambar",2023-07-05 15:00:13
muhamadboytanjung,5,"Pengiriman cepat pengemasan aman deh barangnya bagus , penjual amanah pokoknya recommended deh buat beli dan belanja di toko ini terima kasih",2022-01-20 03:45:05
j*****7,5,"Dengan harga segini, bahannya lumayan, gak terlalu kaku. Worth the price.",2022-06-12 05:04:22
n*****a,5,"dengan harga segitu bgs bgt si asli, pengiriman jg lumayan cepet, barangnya aman",2023-09-08 08:39:15
dul471,5,"Fitur Terbaik:baik

Maaf bangGED baru kasih ulasan bener2 klupaan smua bagus 👍trims.",2022-06-22 13:02:22
muhamadadechristian,5,"Fitur Terbaik:strap
Sepadan dengan Harga:sepadan

Ok, murah, pengiriman cepat, sesuai ekspektasi, Terima kasih seller",2022-09-10 10:49:26
didi_30,5,"Kualitas oke untuk harga sekian 👍🏻👍🏻👍🏻👍🏻
Tali ga selentur yg original tapi tetep enak di pakai... good",2022-01-04 11:12:52
r*****o,5,"Lumayan, harga murah, kualitas bagus. Trimakasih seller 🙏 lancar jaya usahanya 🙏🙏",2023-08-20 04:57:36
d*****e,4,"Barang diterima dengan baik, proses pengemasan dan pengiriman cepat, barang di Peking dengan aman
Terimakasih seller",2024-10-30 23:21:56
rando.1,5,Barang yang di beli sesuai pas di mi band nya mantap pokonyah,2022-07-25 04:22:50
l*****a,5,"Sepadan dengan Harga:murah
Fitur Terbaik:strap

Bahannya bagus, cocok juga untuk jam aku yg walau bukan mi band. Pengiriman cepat, packaging rapi. Thankyou seller",2022-09-01 04:29:04
aderifkiazhar,5,"Strap bagus, kuat dan harga terjangkau. Dapat bonus juga. Pengiriman cepat.",2022-10-14 03:35:52
a*****_,4,"Fitur Terbaik:gelang
Sepadan dengan Harga:iya

Allhamdulilah barang sudah sampai, semoga awet",2022-10-08 04:27:31
s*****a,5,"Sepadan dengan Harga:worth it

Pengiriman cepet harganya murah semoga lebih awet...biasanya patah sih pas kunciannya makanya beli banyak hehe",2023-03-21 11:31:16
a*****n,5,"Fitur Terbaik:karet strapnya halus
Sepadan dengan Harga:iya

Pesanan lengkap… karet strapnya haluss… hrgnya juga terjangkau.., overall baguss pake bangeeett… terimakasih seller..,",2022-06-25 11:12:11
m*****r,5,"Barangnya gak ekspek ternyta bagus, karetnya lentur dan hlus meskipun tetep beda sama yg asli. Warna navynya lebih pudar dibanding di foto tapi tetep puas",2022-02-19 09:02:34
m*****7,5,"Bagus.
Sesuai harga 👍
Paket lengkap
Sesuai pesanan
Barang cukup",2022-01-11 15:49:43
l*****a,5,"Fitur Terbaik:bahan
Sepadan dengan Harga:ya

Beli strap nylon free yg ini, bahannya bagus mirip kayak yg asli, kaitannya juga kenceng. Thank you bonusnya 👍🏻",2023-01-28 12:16:08
zensationz,5,"Sepadan dengan Harga:sesuai
Fitur Terbaik:Lentur fleksibel

sesuai dengan lapak,cuma warna maroon lebih ke unguan,tapi gak apa,buat gota ganti masih oke,",2023-06-22 17:52:40
irsyad3004,5,"Sepadan dengan Harga:sangat lebih dr harga
Fitur Terbaik:build quality bagus, warna bagus

sangat puas sekali. dengan harga segitu dapat kualitas yang premium dan warna yang bagus antara coklat dan abu-abu. bahan enak dan fit juga di miband 5. overall puas banget dan sangat rekomended untuk beli strap mi band disini. ga kecewa sama sekali walau pengiriman ga langsung dikirim",2023-07-15 15:30:34
deanandepriyani,4,"Fitur Terbaik:sangat baik
Sepadan dengan Harga:sesuai harga

Kualitas produk baik, warnanya gemas, karetnya lentur juga, jadi pengen koleksi warna lainnya juga deh",2022-07-27 13:26:37
ellynoviasari,5,"Fitur Terbaik:mi band 3
Sepadan dengan Harga:sepadan dengan harga

Bagus",2023-02-20 08:42:47
yamaalkarim,5,"Sepadan dengan Harga:sesuai
Fitur Terbaik:oke

Barangnya dah sampai kak
Produkkk baikkk
Siiipppp
Terima kasih kak",2024-04-06 01:03:14
6*****n,5,"Fitur Terbaik:mantap
Sepadan dengan Harga:sesuai harga lah

Terimakasih seler
Terimakasih shopee..",2022-08-04 09:45:32
1ftdqx286z,5,"Fitur Terbaik:tekstur tidak terlalu lembut dan tidak terlalu keras
Sepadan dengan Harga:untuk harga segini kualitas produk jauh sangat baik",2023-07-10 07:10:30
n*****o,5,"Sepadan dengan Harga:ya
Fitur Terbaik:elastis

Mantulll. Harga boleh murah, tapi ga yang murahan gitu barangnya.",2024-03-24 14:25:30
rieyullia,5,"Sepadan dengan Harga:okee
Fitur Terbaik:oke

Barang komplit lengkap ga ada yang kurang, haturnuhun seller dan kang kurir.",2022-06-17 10:00:36
a*****h,5,"Sepadan dengan Harga:sesuai
Fitur Terbaik:ok

Bahan agak kaku dibanding ori, tp msh bisa diterima, overall puas",2023-09-15 02:50:23
t*****o,5,"Bahan bagus tidak bikin gatal di kulit, real pict, pengiriman cepat. Semoga awet. Thanks seller :))",2022-04-30 08:09:05
debbyyenlimei,5,"Fitur Terbaik:bagus
Sepadan dengan Harga:iya

Pesanan sudah diterima dengan baik,pengiriman agak kecewa stuck lama di depok,jd lewat estimasi,,packing ok,terima kasih seller n shopee...",2023-10-24 07:59:43
d*****5,5,"Warna:sangat bagus dan sesuai dengan gambar
Ukuran:ukuran produk dan sesuai
Kualitas Bahan:tebal tapi masih agak kaku karena baru",2024-07-28 07:04:09
a*****h,5,"Fitur Terbaik:muat
Sepadan dengan Harga:iya

Muat pas banget utk miband 4.. pengiriman cepet, mantep ..makasi kak",2022-06-14 10:52:36
p*****r,5,"Fitur Terbaik:-
Sepadan dengan Harga:terjangkau

packing & arrived safely! sampainya juga cepett. bahannya bagus, karena sudah sesuai ukuran jadi ngepas",2022-09-09 05:28:07
y*****a,5,"Warna:mantap
Ukuran:pas
Kualitas Bahan:karet

mantap sih, akhirnya punya strapnya setelah sekian lama, gg geming guys",2024-09-21 11:09:20
s*****7,5,"Warna:cream dan navy
Ukuran:nand mi 4/5
Kualitas Bahan:baik

bahan lumayan,sesuai harga
terima kasih seller",2024-10-14 09:16:18
t*****e,5,"Fitur Terbaik:oke
Sepadan dengan Harga:murmer

Lumayanlah untuk harganya juga sesuai.. Semoga awet ya.. Next supaya lebih cepat lagi pengiriman n packingnya ya..",2023-05-21 03:21:10
