username,rating,comment,time
b*****l,5,"Fitur Terbaik:Alhamdulillah Bekerja Dengan Baik
Sepadan dengan Harga:Sangat sepadan",2024-01-26 01:07:28
silmiaisyah096,5,"Fungsi:kabel nya masuk
Warna:warna biru bagus

paket nya baru sampai tadi  cuma ngirim lama banget dan udah di coba juga kabel nya masuk semoga awet ya kabel data nya dan ga rusak amin",2024-07-20 05:41:21
idanurlaela176,5,"Sepadan dengan Harga:alhmdulilah paket sudah sampai makasihhhhhhhhhhhh ntar kalo pesen mau di sisniii
Fitur Terbaik:baik

Bagus",2023-04-02 07:47:56
icha_land,5,"Sepadan dengan Harga:harga sesuai , dan berfungsi dengan baik",2024-03-13 11:36:54
romialexandria,4,"Fungsi:barang beroperasi sesuai harapan pemirsa
Warna:pink
Kegunaan:untuk mencharge hp",2024-07-26 08:16:45
a*****a,5,"Fitur Terbaik:ok
Sepadan dengan Harga:ok

Alhamdulillah barang sudah sampai dengan selamat bagus terimakasih 👍",2022-07-13 06:33:01
d*****0,5,"Fitur Terbaik:baik
Sepadan dengan Harga:sepadan

worth it sii",2023-06-10 03:50:01
liaangryni,5,"Fitur Terbaik:casan
Sepadan dengan Harga:sesuai

sesuai brang udah di coba cocok hnya sj ad satu yg dayanya kurang tp ok lah q suka",2023-07-04 09:59:43
s*****9,5,"Warna:sesuai dengan pesanan
Fungsi:bekerja dengan baik
Fitur:berfungsi lancar",2024-09-30 12:43:52
lilis_89,5,"Fungsi:bagus
Warna:bagus
Fitur:bagus

Kerdus penyok gak d kasih bable WAP",2024-06-29 06:43:56
ijay_96,5,"Fitur Terbaik:seller amanah, kurir nya ramah,,, mantap matkatap 👍👍👍👍",2022-08-31 08:54:06
sjhahaha,5,"Paketnyaaa sudah sampaaai, barangnya bagusss. Murmer juga thankss",2023-12-17 03:15:25
zakiyakhumaira,4,"Fitur Terbaik:bagus
Sepadan dengan Harga:sesuai

Alhamdulillah pesanannya sesuai ekspektasi",2023-02-06 06:34:08
velnyoktfyn,5,"Sepadan dengan Harga:pas sama harga
Fitur Terbaik:bagus

Alhamdulillah cocok makasih yaa",2023-03-22 10:37:27
yaznul_78,5,"Mantaaappp....paket diterima  dgn baik... Dan barang semua berfungsi dengan baik, thanks seller dan Shopee, I Like it...",2022-06-10 03:43:07
rikasalamah24,5,"Alhamdulillah sampai dg selamat cuma dari warna ga sesuai, pesannya biru tapi yg Dateng tosca
Tapi gpp semoga awet n brfungsi dg baik...
Thanks🙏",2022-07-25 14:09:59
h*****g,4,"Warna:banyak pilihannya
Fungsi:blm dicoba pengisiannya
Fitur:untuk pengisian batre hp

Salernya oke pesan 1 juga ttp dikirim ada harga ada kualitas semoga sesuai expetasi dn cepat untuk pengisian daya tidak mengurang terima ksih buat salernya semoga barokah amanah terima kasih buat kurirnya sehat sllu rejeki lancar.pesan Sudh diterima sesuai pesanan Dn warna .",2025-01-07 14:06:49
styawan82,5,"Fitur Terbaik:baik
Sepadan dengan Harga:baik

Lumayan sesuai harga..",2022-07-02 18:33:49
pnvazklp68,4,"Fitur Terbaik:baik

Kabel ny kurang satu yg warna ungu segitu aj saya cmn bilang",2023-11-27 11:41:00
d*****h,4,Thx pesanan sudah sampai dirumah meski harus menunggu. Karna menunggu itu tidak enak.,2023-06-14 10:14:47
dwialifia521,5,"Warna:sesuai pesanan
Fungsi:Alhamdulillah berfungsi dg bagus
Fitur:keren

Terima kasih paket sudah diterima semoga awet& amanah, kurir nya ramah kiriman cepat,ga nyesel beli di toko ini...",2024-10-09 16:37:08
ryuevelyn,4,"Sepadan dengan Harga:harga murah
Fitur Terbaik:beli 3, yang satu besinya ada yg penyok 😭",2023-06-29 02:12:19
panjisuryapramuda,2,"Warna:sesuai
Fungsi:bekerja dengan baik
Fitur:normal

saya kasih 2 bintang, buat produknya tapi buat kang paket saya kasih 4, saya mesan type c tapi yang datang malah micro usb, jadi gabisa ngecas deh :)",2024-11-08 11:50:12
fy57oqn_m4,4,"Sepadan dengan Harga:harga nya sesuai dengan kualitas nya
Fitur Terbaik:Bagus",2024-03-23 04:36:02
reynaaprilia04,5,produk original harga produk sangat terjangkau pengiriman sangat cepat,2022-08-30 05:57:47
m*****4,5,"Fitur Terbaik:ok
Sepadan dengan Harga:ok

Oke pengiriman cepet. Sesuai warna. Makasi kaka
Sukses selalu kaka. bagus warna bagus
Packingnya juga aman banget. Thanks you kaka",2022-08-17 09:07:27
z*****0,4,"Belum tahu berfungsi apa ngga, tapi warna yang dikirim bagus sesuai keinginan, pengirimannya lama",2022-05-10 16:48:50
c*****8,5,Barang sudah sampai ...pengiriman cepat dan sudah langganan order disini ...terima kasih ya ..next time pasti order lg ...sukses selalu,2022-09-10 05:37:24
nengaisah_,5,"Sampe dgn selamat, pengiriman nya sangat sangat cepat GK nyampe sehari barang juga bagus cuma kantongnya aja ada sedikit bolong tapi dalemnya bagus,untuk harga segitu wortit lah ya,warna juga sesuai",2024-10-20 06:47:58
f*****y,5,"Kualitas produk baik, kecepatan pengiriman baik, harga produk baik",2022-06-09 22:58:56
aidhathepooh,5,"Fungsi:lum d coba
Warna:pink
Fitur:oce

Qu salah beli kabel data nya jadi gak di pakai dech",2024-06-05 05:49:37
d*****a,5,Jikag ke abg la abg sobuik ka sapoun di Indonesia girl band Korea boy band Korea boy not be found at our e,2022-12-04 06:33:22
gustyirolan,4,"Warna:warna sesuai dengan ekspektasi
Fungsi:berguna dan berfungsi dengan baik cuman pengisian dayanya lumayan lama
Fitur:menurut saya sih kualitasnya sesuai lah sama barga",2024-12-13 11:40:53
neviaaaa,5,Kabelnya bagus nih pengisian dayanya cepet banget. Tapi sayang cuma bisa buat ngecas aja. Thanks seller :),2023-04-11 05:18:19
f*****e,5,alhamdullilah akhirnya sampai jugak barangnya terimakasih yaa,2022-07-10 06:06:42
niaaa1517,5,"Alhamdulillah... Toko ini amanah sekali... Kemaren beli kabel data rusak gara2 expesidi... Tp ini diganti... Terimakasih
Nggak akan kapok deeh beli disini... Langganan...",2022-04-30 06:06:52
rosmayanti7,5,makasih sudah sampai..mudah2n awet lah... biasanya sy beli kabel kek gini umur pakainya ga sampe 6 bln..pliss awet yaaa,2022-09-08 06:03:27
y*****o,4,"Fitur Terbaik:kabel std 1A .. murah kok
Sepadan dengan Harga:sepadan

Macaron ok punya ..produk std 1A murah.. banding brand2 lain.. gak jelas harga & kualitas..

Pasang std tinggi dong produk real 2A dg jelas .. biar jd rujukan termurah jg.. yg mana nih?
Bedakan 1A vs 2A.. 

Mau beli lowend mu.. dtgu ..",2024-03-04 03:31:03
p*****r,5,"Warna:hitam
Fungsi:fungsi baik
Fitur:bagus

Cocok pas",2024-12-17 06:12:53
u*****h,4,"Sepadan dengan Harga:ya
Fitur Terbaik:b aja

murcee harganyaaa tp kabelnya agak lama ngisi di hp nyaa but oke laa pengiriman lumayan cepet juga",2023-04-02 04:22:31
syahiramadu,5,"Fitur Terbaik:baik
Sepadan dengan Harga:baru

Gak ada yang kurang satu pun.
Realpic semua nya ready, amanah toko nya.
Berpungsi dengan baik semua nya.
Buat yang belum order jangan ragu kalau mau order di toko ini.
Terima kasih shopee dan seller. Ini
Sudah langganan",2022-08-08 06:43:31
h*****a,1,JELAS² SAYA MINTA WARNA BIRU tapi malah dikirimbya warna hijau ga ngerti deh salah siapa,2022-07-22 01:33:12
zulfajeon97,5,"Warna:lilac warna kesukaan
Fungsi:ngisi daya hp/pindah file
Fitur:blm dicoba

Bagus sesuai pict tp ada kabel satunya ada yg powal sdkit trs ada sedikit lecet² gt sesuai harga lah, semoga awet",2024-10-09 10:47:22
faturr2999,5,"Fitur Terbaik:bisa ngecas baterai yg habis sampai penuh kalo ga dicabut duluan
Sepadan dengan Harga:murce

bisa ngecas baterai hp yg habis baterai
bisa ngecas power bank yg habis baterai
bisa ngecas lampu portable yg habis baterai
bisa ngecas tws yg habis baterai
bisa ngecas speaker bluetooth yg habis baterai
bisa ngecas pompa ikan yg habis baterai
bisa ngecas pompa galon yg habis baterai
bisa ngecas mesin cukuran yg habis baterai
biaa ngecas jam tangan yg habis baterai
bisa ngecas mainan yg habis baterai
bisa ngecas kamera yg habis baterai
bisa ngecas blender mini yg habis baterai
bisa ngecas hp xiaomi
bisa ngecas hp vivo
bisa ngecas hp samsung
bisa ngecas hp nokia
bisa ngecas hp poco
bisa ngecas hp realme
bisa ngecas hp asus
bisa ngecas hp blackberry
bisa ngecas hp motorola
bisa ngecas hp siemen
bisa ngecas hp LG
bisa ngecas hp blueberry
bisa ngecas hp redberry
bisa ngecas hp raspberry
bisa ngecas hp esia
bisa ngecas hp infinix
bisa ngecas hp smartfren",2023-01-28 13:55:05
jnpcell,5,"Sepadan dengan Harga:sepadan
Fitur Terbaik:berfungsi dengan baik.

Pesanan sudah diterima, pengiriman cepat, dan semua barang berfungsi. Terimaksih kak seller, shopee, dan abang kurir. Semoga sukses selalu.",2024-02-18 04:36:43
r*****i,5,"Produk sesuai pesanan, bagus dan berfungsi dengan baikkkk",2022-09-22 03:07:27
ediqilla,1,"Respon Admin Lama, 
Barang yang di kirim tidak sesuai, pesennya 4 item di kirim cuman 2 itu pun tidak lengkap, tokonya PENIPU dan tidak detail dalam pesanannya customer beli, harusnya sebagai penjual harus detail, jangan lagi deh beli di sini hati"", saya cukup kecewa aja,",2024-08-01 02:56:35
r*****_,4,"Fitur Terbaik:bgus
Sepadan dengan Harga:sepadan

Lumayan lama ngisinya,  gampang rusak pulaa",2022-07-24 05:15:50
k*****5,5,Pengemasan dan pengiriman cepat. Semua barang berfungsi.,2022-06-09 06:00:19
t*****a,4,"Pengemasannya lumayan cepet, pengirimannya juga cukup cepat",2024-10-09 10:00:09
k*****8,3,Harga cukup ekonomis dan harga cukup terjangkau serta harga cukup kompetitif,2022-09-08 05:08:36
syhrlez03,5,"Warna:sesuai
Fungsi:lumayan cepat tpi logo fast charge kga muncul
Fitur:berguna

Lumayan lah buat sementara dlu dri pda gak ada tnks seller kga ada kendala buat barangnya top dah🤳🤳😂",2024-11-20 06:18:03
m*****0,3,Yg di beli kabel data yg datang malah handset😌 pdhl butuh nya kabel data😔 sangat kecewa😌 tp gpp lah semoga bagus barangnya.. Lain kali lebih teliti lgi dah tokonya,2022-06-03 07:06:02
citrahsnaa,5,"Sepadan dengan Harga:sepadan
Fitur Terbaik:alhamdulilah bagus

bisa digunakan td sudah di coba untuk mengcarger handphone dan dapat berfungsi warna pink nya bagus bangettt lumayan panjang juga harga segitu murah tp kualitas bagus ga ngecewain",2023-05-22 04:43:59
ftfgu_2zf8,5,"Warna:menarik dan kalem
Fungsi:bagus tapi tidak terlalu cepat ngecasnya
Fitur:berguna",2025-01-07 09:39:42
6*****c,4,"Warna:warna ungu, putih
Fungsi:lama banget ngisi daya nya tp sesuai harga si tpi ini lama bgt pls💔
Fitur:lumayan sesuai harga si",2024-12-07 02:04:09
_z3c48u6zn,5,"Warna:ungu
Fungsi:sangat berguna untuk sehari hari
Fitur:bagus dan berguna

Di kira casan nya ga berguna eh yang pas di coba malah bagus banget pokoknya terimakasih untuk toko pasti jadi langganan di sini",2024-10-06 07:06:30
_da19qcf6_,5,"Fitur Terbaik:iyaaa bgttt
Sepadan dengan Harga:sangat sepadan 🌷

bagus kabel charger nya tebel and cepet masuk nya demi apa cmn harga 2rbuan sebagus itu pen nangis 😭❤️
next nnti mau order lagi hehehe❤️🌷",2024-01-04 12:04:45
t*****g,5,"Warna:menarik
Fungsi:buat cas hp
Fitur:bagus dan berguna

Pesannya casan kecil datang nya malah yg lebar warna nya jg ga pesan ungu datng nya ungu, om kurir mah selalu baik dan ramah",2025-01-07 00:36:59
s*****a,5,"Makasih ka, pengiriman cepat packing rapi barang bagus
Tengkyu",2022-06-06 14:23:18
a*****i,5,apek..pesen 3 nu datang mun hiji.atuh kumaha ari kaka.....moga gusti nu agung ngahampura...,2023-05-18 11:58:35
r*****3,4,"Suka banget sama produknya,, udah harganya murah bagus lagi",2022-04-20 01:55:26
salsaatprilia,5,"Fitur Terbaik:baik sekali
Sepadan dengan Harga:kualitas ok murah tidak murahan ya gais

Barang datang ok baget bagus untuk kedepannya aku jadi meber dan akn pesan lagi ya makasih toko tokonya",2024-01-14 13:09:53
e*****3,4,barangnya sudah sampai dan di terima dengan baik.terimakasih ka.,2022-09-14 18:31:00
a*****l,3,"Fungsi:Gak tau
Warna:sesuai
Kegunaan:Blm coba

Tidak sesuai display, cuma 3 warna putih doang yg sesuai gambar, harga segitu ya ya ya yah gitu lah lumayan,semoga fungsi",2024-08-14 12:18:07
d*****3,5,"pengiriman sesuai dengan pesanan, packaging tebel jd aman",2023-06-04 17:02:04
solo_raya99,1,"Sepadan dengan Harga:Tidak sesuai dengan gambar, kabelnya JELEK tanpa merk dan terlalu PENDEK. Harga terlalu mahal untuk kualitas seburuk ini.

TOLONG JANGAN ADA YG BELANJA DI TOKO INI.. CUKUP SAYA SAJA YG TERTIPU. 
baru pertama belanja di toko ini udah mengecewakan sekali.. Aplagi saya belinya banyak.",2024-03-15 10:43:20
a*****3,5,"barang sampai tujuan..
sesuai pesanan terimakasih bosku.",2022-06-01 02:56:06
a*****i,5,"Fitur Terbaik:lumayan
Sepadan dengan Harga:murah",2022-08-05 03:38:46
d*****0,5,"Fitur Terbaik:b 80
Sepadan dengan Harga:h

Oke mantap barang sesuai pengiriman juga cepat packing rapih terima kasih next order lagi disini keren gans pertahankan
Kurir juga cepat mantulin",2022-12-03 15:57:29
p*****6,5,"Warna:ungu

Sesuai Dengan ekspektasi 🤩",2024-09-29 09:55:56
ila2627,5,"Sepadan dengan Harga:iya sesuai harga
Fitur Terbaik:bagus

Kabel datanya warna hitam berfungsi dengan baik pengemasan baik makasih seller puas banget semoga awet aamiin suka bismillah awet",2022-08-02 08:24:07
arfanrizkimaryadi,4,"Fitur Terbaik:lumayan
Sepadan dengan Harga:lumayan

Paket sudah sampai dari kemarin .. cuma baru saya cek sekarang tanggal 8 bulan september tahun 2022 jam nya lupa jam berapa waktu pada saat pengecekan",2022-09-08 08:21:56
1*****b,1,"Warna:sesuai
Fitur:ga mau nyala

Barangnya udh datang tapi sayang ga idup",2024-09-14 13:10:46
n*****_,5,pengiriman cepatt cuma 2 hari ajaa 😻😻,2023-02-22 12:50:54
a*****m,5,"Dah pake shopee sejak 2016/2017 dan telah belanja kesekian kalinya, JUJUR ini salahsatu toko/seller terbaik sngat terbaik yg pernah sy tempat belanja, sangat responship, ramah & sopan banget yg paling sya ajukan jempol bintang 5 SANGAT BERTANGGUNG JAWAB trhadap produknya... terimakasih 👍👍👍👍🙏",2022-06-07 12:32:36
z*****n,5,"Fitur Terbaik:bisa buat nge-charge hape
Sepadan dengan Harga:lumayan lah yang penting bisa dipake

Kabelnya bisa dipake buat nge-charge hape merk apapun hanya saja kecepat charger nya masih standar padahal sudah pakai adaptor yang fast charging katanya",2022-07-27 04:33:03
kirani1922,3,"Warna:tidak sesuai warna nya
Fungsi:casan HP
Fitur:menambah batrai hp",2024-09-18 05:19:09
t*****n,5,"Fitur Terbaik:baik
Sepadan dengan Harga:sepadan",2023-04-06 07:45:45
j*****n,5,"Fitur Terbaik:bagus baik
Sepadan dengan Harga:trims

Sma sekitar yang sudah booking
Sma kartika
Sma HI
Sma 35
Sma 86
Sma 87
Barang Sdh ditrma
Barang berkualitas
Barang sesuai yang dipesan kan
Produk original
Kurir nya baik 
Lope lope 😘
❤️❤️",2022-09-04 02:11:10
_hslnht81r,4,"Fitur Terbaik:bagus
Sepadan dengan Harga:sangat murah

Bener² fast charger, ga kaleng².., prosesnya jg cepat, terima kasih Seller, terima kasih Ekspedisi, terima kasih Kurir, terima kasih Shopee.. 🙏👍",2023-05-02 12:15:55
collectiioon.id,1,"Warna:putih
Fungsi:tidak berfungsi
Fitur:kabel

baru pertama kali cek out tapi, gak berfungsi huhuhu",2024-11-12 16:31:23
byy.sasa,5,Berfungsi dengan baik semoga awet,2023-06-06 12:03:13
ugp5bqht6v,4,Untuk pengisian batrai Ga bgtu Cpt dan susah untuk dimasukan ke lubang casan,2024-07-30 21:47:34
kalkalif,5,"Fitur Terbaik:elastis
Sepadan dengan Harga:sepadan murah

Kualitas standart harga murah elastis lumayan bisa ngecas juga cepat ngecasnya warna sesuai pesanan kirimnya juga cepat makasih shopee makasih kurirnya juga",2022-09-12 17:49:22
nirranda,4,Barang bagus tpi sayang barang kurang 1 yg warna ungu nya seharus nya dua tpi yg datang hanya satu,2024-02-06 05:04:18
l*****p,4,Kabelnya kurang bagus lama banget buat ngecas udah gitu kadang tidak nyambung ya sudahlah namanya juga murah terima kasih,2024-04-08 14:25:12
ap_foodandco,3,"Saya pesan 16 item yg terkirim 15 item . Saya suda punya etikat baik utk meminta solusi ,tetapi dari pihak penjual hanya berbicara ""baik kak"" berulang x . Tapi hasil nihil . Jadi maaf saya memberi nilai yg semestinya menurut saya . Terima kasih . Saya kecewa dgn toko ini .",2023-06-07 02:48:32
,1,"ih sumpah ini pengiriman nya lama banget, terus juga charger nya gabisa dipake sama sekali gila sih. nyesel beli disiniii. chuaks",2022-10-07 03:04:15
atasieboy,4,Kabel kurang 1 order 4 drg cuma 3 kecewa si order sedikit barang tp bsa kurang .. ga ambil video unboxing karena percaya pasti ga akan ada yg kurang ternyata aku salah .. okelah gpp lain x tolong lebih teliti ,2024-11-30 11:47:09
hanyseluller,1,"Fungsi:sangat lama dalam pengisian 10 menit 1 persen

Sesuai Harga 
pengisian charger masuk terlalu lama 10 menit 1 persen yang masuk.",2024-12-27 07:45:10
ariefbuditamtama,1,"Kabel data penyok gak bisa di retur
Terima kasih pihak kurir yang sudah antarkan",2022-09-27 13:47:36
yong68rizal,4,"Fitur Terbaik:lumayan

Di coba berfungsi",2023-04-29 04:13:15
putrass777,1,Kabel yq jelek tipis kaga kera kaga sesuay sama orang orang yang udah beli  tolong kalo mau jualan jangan liat harga mentang mentang dapet murah di kasih yang jelek,2024-03-26 08:48:25
c*****5,1,"Mf saya kasih 1 bintang.. Soalnya suara headset nya beda sm yg kemarin di kirim.. Ini suaranya headset nya kecil.. 
Dan pengiriman nya juga lama bangeet.. Pokoknya pengiriman yg kedua kali nya bener bener kecewa.. 
Dan buat ekpedisi jnt express nya juga saya kasih 1 bintang.. Ngirim nya lelet",2023-07-06 17:00:43
andisyab,5,Bagus sih harga nya murah banget lagi sukaaaaa,2022-04-10 14:52:44
manzmanz583,3,Alhamdulillah walaupun agak lama ngecasnya ... Ya harga segitu ya sesuai lah hhe bagus,2022-07-02 06:26:08
ashima3018,5,Milih warna biru yang dikirim hijau..ga sesuai dengan orderan..hhmmm,2022-07-21 08:42:26
yulinurendiwina,5,"Warna:bagud
Fungsi:berguna untuk sehari hari
Fitur:belum di coba

Alhamdulilah akhirnya paket yang di tunggu datang juga semoga berfungsi dengan baik dan awet terima kasih shpee",2024-12-17 06:14:58
88farhanarrizky,1,"Warna:sesuai
Fungsi:buruk
Fitur:buruk

Saya tadi coba pake kabel casan yang baru saya beli ini, baterai ku 27%, saya tunggu sekitar 10 menit, tapi ga nambah nambah baterainya, tetep 27%, hadeh mana beli 2 lagi kabelnya",2024-12-28 10:07:16
2x1dhkdvev,5,"Warna:bagus
Fungsi:sangat baik
Fitur:mantap pokonya",2024-10-07 03:37:10
r*****1,5,"Warna:ke tua an
Fungsi:semoga awet
Fitur:bagus",2024-09-14 09:18:41
5hv86qeqgo,5,"Warna:sangat cantik sesuai pesanan
Fungsi:blm di coba mati lampu
Fitur:dukungan pengisian baik

pgiriman cpt toko amanah makasih",2025-01-06 03:06:56
4nd1m39a,5,pesanan sudah smpai makasih seller,2022-05-13 03:58:30
billaaprni_,5,"Fitur Terbaik:baik dan berfungsi dengan baik
Sepadan dengan Harga:harganyabmursh meriah

Kemasannya rapih dan produk nya sangat berkualitas dan cocok untuk semua hp",2023-10-07 03:39:15
m*****s,5,"Bajunya oke bagus pengiriman cepat, bahan okelah buat harga segini lumayan, terimakasih ya semoga selalu memuaskan pelayanannya👍👍👍",2023-05-26 07:17:42
lindapuspitasari_25,5,"Warna:biru
Fungsi:bagus
Fitur:ok

kabel data nya berfungsi bagus, tapi ga tau ngisi nya lama apa benta blum di coba",2024-10-11 14:11:13
g*****j,5,"Warna:sesuai
Fungsi:ok
Fitur:ok

Alhamdulillah pesanan sdh sampe n diterima dg baik semoga bisa awet lama. Trimakasih shopee, seller n bg kurirnya",2024-12-02 08:54:46
asepanwarmustopa,5,"Fitur Terbaik:bagus
Sepadan dengan Harga:ya bangetttttt

Jangan lupa untuk meletakkan link ke posting ini ya guys buruan sebelum kehabiasan barang nya ok guys 😁",2022-09-02 14:55:35
z*****6,5,"Warna:warna produk sesuai
Fungsi:tidak tau
Fitur:belum coba

Warnanya lucu ungu💜",2024-10-11 15:01:10
b*****3,5,"Fitur Terbaik:oke
Sepadan dengan Harga:oke

Kualitas produk sangat baik pengiriman barang cepat harga murah",2022-06-28 04:47:06
s*****i,4,Kabel usb nya ga masuk di semua device:((,2022-07-12 05:54:56
auliasafitri806,3,"Warna:ungu
Fungsi:cas hp
Fitur:bagus sih,cuma buat ngecas nambah persen baterai hp nya lama banget, tapi gapapa dengan harga segitu okelah",2024-09-29 03:51:02
yunihryn99,5,Maaf ga sesuai foto .. barang cepat sampai .. sesuai pesanan yaaa .. terima kasih,2022-07-01 11:44:17
rizki_afriansyah_saputra,4,"Fungsi:berfungsi dengan baik
Warna:hitam
Kegunaan:bagus

Barang berfungsi dengan baik tapi sayangnya diserahkan ke pihak jasa kirimnya lama bgt pdhl lgi butuh",2024-07-24 07:49:54
b7640nvik1,3,"Fitur Terbaik:baik,cepet sampe tapi saya pesan warna hitam bukan putih

Sedikit lambat ya masuk cas nya",2023-05-31 08:56:21
jasmin_120,5,"Barang oke . Sampai dengan selamat , semoga awet lamaa . Tengkyu👍",2024-10-21 13:33:36
a*****9,5,"Fungsi:bekerja dgn baik sesuai deskripsi
Warna:sangat bagus dan sesuai dgn gambar
Fitur:bagus dan berguna",2024-07-05 05:37:34
valent___14,5,"Warna:sesuai
Fungsi:baik
Fitur:baik

Berfungsi dengan baik,pengiriman cepat terimakasih",2024-10-08 04:47:15
laurensius.chrisfran.jaya,5,"Warna:hitam
Fungsi:baik
Fitur:bagus

Bagus harga murah penjual ramah",2024-08-28 06:45:20
roliano224679,5,"Recomanded seller 👍...produk bagus, packing rapi pengiriman cepat...mantap 👌.",2023-06-14 15:48:44
tattgw6je2,5,"Fungsi:Alhamdulillah berfungsi dengan baik
Warna:warna sangat bagus dan tidak ada cacat sedikitpun
Kegunaan:Sangat banyak

terimakasih banyak",2024-08-02 12:17:48
yaniseptiani2798,5,"Warna:sesuai ekspektasi
Fungsi:beroperasi dengan baik
Fitur:bagus & berguna",2024-08-30 23:29:05
ringgosatria15,5,"Fungsi:charger
Warna:hitam
Kegunaan:cass

Pesanan sudah sampai 
Mskssih seller dan pa.kurir ...
Mantap ...",2024-08-16 05:25:59
sitiwulandari.270189,5,"Warna:bagus
Fungsi:utk semua hp
Fitur:baik

Produk baik, harga terjangkau, pengiriman cepat, packing baik, kurir baik.",2024-10-12 15:57:14
jemmy_2021,5,"Paket sudah sampai tujuan dengan selamat,,trimakasi kak..",2022-07-09 11:25:48
silviseptriani661,5,"Warna:sesuai
Fungsi:berguna buat di gunakan
Fitur:bagus",2024-10-10 16:39:41
boendarafidellia,5,"Warna:sangat bagus sesuai deskripsi
Fungsi:belom di coba
Fitur:belom dicoba",2024-09-12 09:14:42
safffffff,5,"Warna:pink
Fungsi:berfungsi dengan baik

barangnya oke",2024-09-10 10:49:44
indah_aulia072,5,"Warna:ungu
Fungsi:membantu menambah batre
Fitur:bagus",2024-09-17 12:07:22
cpyfqzatbj,5,"Pengiriman tepat waktu
Barang aman
Barang sesuai pesanan

Thanks",2024-10-12 09:57:52
elvianpaisa,5,"Fungsi:Ok
Warna:Biru
Fitur:Usb kabel cas

Ok, belum dicoba",2024-06-15 05:09:10
trihidayati85,5,Alhamdulillah paket udah sampai...kabel berfungsi dengan baik..harga murmer..moga awet..,2024-12-05 09:09:51
r*****s,5,"ada barang yg kurang. tapi adminnya kooperatif. ngajuin kembalian senilai barangnya tampa potong koin, tetep di acc 🙏🏾
terimakasiiii 💜",2022-05-17 13:31:44
orienzhandayani77,5,"Warna:sesuai dengan pesanan unyu2
Fungsi:lagi di coba",2025-01-04 06:24:48
aurahusein,5,"Sepadan dengan Harga:mrhh
Fitur Terbaik:baik

Baguss",2023-11-29 11:56:38
anafathana38,5,"Warna:pink , hitam , hijau , ungu
Fungsi:charger hp

Semua warna sesuai pesanan",2024-11-09 11:53:54
3vvx_21s3t,5,Barangnya SDh sampai boss q.kurir seperti ini yg bagus tanpa menyerah mengantarkan barang.,2024-07-29 23:18:07
f0po9l08p_,5,Warna pink keren bgt langsung aku pake ngecas moga cepat penuh ye terimakasih,2024-10-25 06:58:25
ndarcell02,5,"Sepadan dengan Harga:murah,
Fitur Terbaik:sedang

Paking rapi, pengiriman cepat sebelum jadwal sudah datang, kabel sesuai diskripsi sesuai harga,dan pas jumlah yg di order,.",2023-05-29 04:36:32
o*****a,5,"warnanya bagus, kirain bakal warna biru terang gitu. tapi ini lebih ke pastel (?) semoga awet",2022-04-28 03:17:33
saiaagustina_,4,"Warna:putih
Fungsi:sangat brguna cept ngisi
Fitur:bagus dan berguna",2024-09-17 10:38:04
carolineangello1226angel,5,"Warna:pink
Fungsi:cas hp
Fitur:bagus

Sesuai murah meriah thanks seller",2024-10-02 15:53:43
q92g00bv3w,5,Sesuai pesanan berfungsi baik dan kualitas baik 👍👍👍👍👍,2025-01-11 07:00:14
b*****i,5,"Sepadan dengan Harga:ya
Fitur Terbaik:awet

Warna favorit gw",2024-05-05 03:46:47
chikav3r,5,"Warna:ijo
Fungsi:berfungsi dengan baik
Fitur:berguna",2024-11-15 06:24:07
h*****5,5,"Warna:bagus
Fungsi:bekerja dengan baik
Fitur:berguna",2024-11-28 09:03:23
efantrihon,5,"Fungsi:pengecekan baterai cepat
Warna:menarik
Fitur:sangat bagus",2024-04-21 11:41:31
desty_julist11,5,"Fitur Terbaik:bagus
Sepadan dengan Harga:iya

Baru dipakai jd ga tau tahan lama apa enggak. Semoga awet",2022-06-25 08:12:12
e*****a,5,"Warna:ceria
Fungsi:semoga sesuai harapan
Fitur:bagus",2024-12-30 02:41:55
m*****s,4,"Lumayan bagus produk-produknya,  pengirimannya juga lumayan cepat... Thankyou...",2022-09-01 06:30:31
mariyamaulia,5,"Bagusss sihh, tp menurutku is not fast charging, but overall is good, thnkyuu",2022-08-05 06:26:56
jennita.arda,5,"Meski harganya murah bgt tapi kualitas barangnya gak murahan, jadinya gak nyesel buat beli deh 😁",2023-12-06 06:27:48
septianhardianto468,5,"Warna:sesuai
Fungsi:beroperasi dengan baik
Fitur:bagus",2024-09-29 08:18:07
b*****a,5,"Fitur Terbaik:bagus
Sepadan dengan Harga:terjangkau

bubble wrap tebal",2022-06-17 03:22:27
q*****a,5,"Fitur Terbaik:ok
Sepadan dengan Harga:ok

Sesuai dengan pesanan....mkasih seller....",2023-01-27 12:50:36
rosadah_adah77,5,"Fungsi:charger
Warna:hijau
Kinerja:baik

Barang sesuai pesanan,warna juga sesuai yg di pesan,pengiriman cepat sesuai expedisinya,semoga amanah terus yaa,next bakal pesen lagi..",2024-07-31 08:20:05
zn7a1ug1n0,5,"Warna:warna sesuai ekspektasi
Fungsi:sangat berguna untuk sehari hari
Fitur:dukungan pengisian batre sangat cepat

Sesuai yg kita pesan warna yg unik dan menarik",2024-11-14 14:29:58
a*****k,5,Terimakasih barang pesanan sudah mendarat dengan selamat sesuai pesanan,2023-05-05 05:54:14
